model,json_file,section,BERTScore_F1,BERTScore_P,BERTScore_R,F,R,A,C,U
awesometeng/TGL-3,8a1arr3v.json,caveats_recommendations,-0.09398040920495987,0.020985104143619537,-0.1738860160112381,1,2,1,5,1
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,rhxqpva5.json,model_details,-0.13326764106750488,-0.029551511630415916,-0.20613521337509155,1,2,1,5,1
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,rhxqpva5.json,intended_use,-0.14222615957260132,-0.029346708208322525,-0.21839939057826996,1,2,1,5,1
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,rhxqpva5.json,generative_capabilities,-0.13826104998588562,-0.028690610080957413,-0.21332597732543945,1,2,1,5,1
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,rhxqpva5.json,safety_considerations,-0.13826104998588562,-0.028690610080957413,-0.21332597732543945,5,5,5,5,5
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,rhxqpva5.json,training_data,0.1802760362625122,0.22052644193172455,0.14047826826572418,5,5,5,5,5
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,rhxqpva5.json,performance_metrics,-0.13826104998588562,-0.028690610080957413,-0.21332597732543945,1,2,1,5,1
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,rhxqpva5.json,ethical_considerations,-0.13458047807216644,-0.02844208851456642,-0.20841717720031738,1,2,1,5,1
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,rhxqpva5.json,caveats_recommendations,-0.14622259140014648,-0.02881835214793682,-0.22392618656158447,1,2,1,5,1
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,kw3hgbmf.json,model_details,-0.13326764106750488,-0.029551511630415916,-0.20613521337509155,1,5,1,5,1
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,kw3hgbmf.json,intended_use,-0.14222615957260132,-0.029346708208322525,-0.21839939057826996,1,5,1,5,1
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,kw3hgbmf.json,generative_capabilities,-0.13826104998588562,-0.028690610080957413,-0.21332597732543945,1,5,1,5,1
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,kw3hgbmf.json,safety_considerations,-0.13826104998588562,-0.028690610080957413,-0.21332597732543945,1,5,1,5,1
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,kw3hgbmf.json,training_data,0.1771506518125534,0.21024326980113983,0.14319740235805511,5,5,5,5,5
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,kw3hgbmf.json,performance_metrics,-0.13826104998588562,-0.028690610080957413,-0.21332597732543945,1,5,1,5,1
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,kw3hgbmf.json,ethical_considerations,-0.13458047807216644,-0.02844208851456642,-0.20841717720031738,1,5,1,5,1
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,kw3hgbmf.json,caveats_recommendations,-0.14622259140014648,-0.02881835214793682,-0.22392618656158447,1,5,1,5,1
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,buvldd9f.json,model_details,0.17159107327461243,0.37435293197631836,0.039281874895095825,5,5,5,5,5
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,buvldd9f.json,intended_use,-0.056658413261175156,0.11147304624319077,-0.15963703393936157,4,5,4,5,4
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,buvldd9f.json,generative_capabilities,-0.1317700445652008,-0.010522297583520412,-0.21194572746753693,3,5,3,4,3
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,buvldd9f.json,safety_considerations,-0.13826104998588562,-0.028690610080957413,-0.21332597732543945,1,5,1,5,1
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,buvldd9f.json,training_data,0.11688560247421265,0.28954553604125977,0.0003724248381331563,3,5,3,4,3
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,buvldd9f.json,performance_metrics,-0.13826104998588562,-0.028690610080957413,-0.21332597732543945,1,5,1,5,1
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,buvldd9f.json,ethical_considerations,-0.13458047807216644,-0.02844208851456642,-0.20841717720031738,1,5,1,5,1
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,buvldd9f.json,caveats_recommendations,-0.14622259140014648,-0.02881835214793682,-0.22392618656158447,1,5,1,5,1
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,kxzuu80m.json,model_details,0.3955326974391937,0.536646842956543,0.2846534550189972,5,5,5,5,5
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,kxzuu80m.json,intended_use,0.14243175089359283,0.23939868807792664,0.06348095834255219,3,5,3,4,3
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,kxzuu80m.json,generative_capabilities,0.35350796580314636,0.5286080837249756,0.22512611746788025,5,5,5,5,5
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,kxzuu80m.json,safety_considerations,-0.13826104998588562,-0.028690610080957413,-0.21332597732543945,1,5,1,5,1
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,kxzuu80m.json,training_data,0.21589185297489166,0.3875504434108734,0.09480476379394531,4,5,4,5,4
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,kxzuu80m.json,performance_metrics,0.08278357237577438,0.21181684732437134,-0.011974362656474113,5,5,5,5,5
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,kxzuu80m.json,ethical_considerations,-0.13458047807216644,-0.02844208851456642,-0.20841717720031738,1,5,1,5,1
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,kxzuu80m.json,caveats_recommendations,0.14526136219501495,0.2690482437610626,0.05097687244415283,5,5,5,5,5
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,b1l6314c.json,model_details,0.22285689413547516,0.3362237513065338,0.1323411464691162,5,5,5,5,5
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,b1l6314c.json,intended_use,0.01922609843313694,0.2188902348279953,-0.10085131973028183,4,5,4,5,4
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,b1l6314c.json,generative_capabilities,0.12123190611600876,0.23751500248908997,0.03175918012857437,5,5,5,5,5
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,b1l6314c.json,safety_considerations,-0.13826104998588562,-0.028690610080957413,-0.21332597732543945,1,5,1,5,1
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,b1l6314c.json,training_data,0.1602088361978531,0.24579568207263947,0.08800819516181946,4,5,4,5,4
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,b1l6314c.json,performance_metrics,0.1231493428349495,0.23991499841213226,0.03335503488779068,5,5,5,5,5
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,b1l6314c.json,ethical_considerations,-0.13458047807216644,-0.02844208851456642,-0.20841717720031738,1,5,1,5,1
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,b1l6314c.json,caveats_recommendations,0.10192746669054031,0.23802192509174347,0.002902940148487687,3,5,3,4,3
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,qe4lohhc.json,model_details,0.3460143208503723,0.6137259602546692,0.1765524297952652,5,5,5,4,4
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,qe4lohhc.json,intended_use,0.05640028044581413,0.22294552624225616,-0.053990211337804794,4,4,4,4,3
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,qe4lohhc.json,generative_capabilities,0.3394397795200348,0.6298033595085144,0.1619398295879364,5,4,5,4,4
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,qe4lohhc.json,safety_considerations,-0.13826104998588562,-0.028690610080957413,-0.21332597732543945,1,1,1,1,1
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,qe4lohhc.json,training_data,0.27384117245674133,0.38094261288642883,0.1860927939414978,5,5,5,5,5
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,qe4lohhc.json,performance_metrics,0.08134735375642776,0.22138606011867523,-0.018686356022953987,5,5,5,5,5
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,qe4lohhc.json,ethical_considerations,-0.13458047807216644,-0.02844208851456642,-0.20841717720031738,1,1,1,1,1
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,qe4lohhc.json,caveats_recommendations,-0.14622259140014648,-0.02881835214793682,-0.22392618656158447,1,1,1,1,1
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,u9td0v2z.json,model_details,-0.13326764106750488,-0.029551511630415916,-0.20613521337509155,1,1,1,2,1
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,u9td0v2z.json,intended_use,-0.14222615957260132,-0.029346708208322525,-0.21839939057826996,1,1,1,1,1
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,u9td0v2z.json,generative_capabilities,-0.13826104998588562,-0.028690610080957413,-0.21332597732543945,1,1,1,1,1
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,u9td0v2z.json,safety_considerations,-0.13826104998588562,-0.028690610080957413,-0.21332597732543945,1,1,1,1,1
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,u9td0v2z.json,training_data,0.1802760362625122,0.22052644193172455,0.14047826826572418,2,2,2,2,2
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,u9td0v2z.json,performance_metrics,-0.13826104998588562,-0.028690610080957413,-0.21332597732543945,2,2,2,2,2
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,u9td0v2z.json,ethical_considerations,-0.13458047807216644,-0.02844208851456642,-0.20841717720031738,1,1,1,1,1
jerry128/Qwen2.5-7B-Instruct-MUSIQUE-GRPO-STEP-CL,u9td0v2z.json,caveats_recommendations,-0.14622259140014648,-0.02881835214793682,-0.22392618656158447,1,1,1,1,1
all-hands/openhands-lm-32b-v0.1-ep3,p4juw7wr.json,model_details,0.2695692479610443,0.2635326087474823,0.2721284329891205,2,5,5,3,5
all-hands/openhands-lm-32b-v0.1-ep3,p4juw7wr.json,intended_use,0.16427074372768402,0.2696197032928467,0.0798395648598671,2,5,5,3,5
all-hands/openhands-lm-32b-v0.1-ep3,p4juw7wr.json,generative_capabilities,0.1719830334186554,0.21884582936763763,0.12698903679847717,2,5,5,3,5
all-hands/openhands-lm-32b-v0.1-ep3,p4juw7wr.json,safety_considerations,0.07335539907217026,0.321868360042572,-0.06733769178390503,2,5,5,3,5
all-hands/openhands-lm-32b-v0.1-ep3,p4juw7wr.json,training_data,0.14381180703639984,0.17499494552612305,0.11142872273921967,5,5,5,5,5
all-hands/openhands-lm-32b-v0.1-ep3,p4juw7wr.json,performance_metrics,0.18490968644618988,0.21355465054512024,0.154704287648201,2,5,5,3,5
all-hands/openhands-lm-32b-v0.1-ep3,p4juw7wr.json,ethical_considerations,-0.1476491540670395,-0.03322131931781769,-0.22409045696258545,2,5,5,3,5
all-hands/openhands-lm-32b-v0.1-ep3,p4juw7wr.json,caveats_recommendations,-0.16347289085388184,-0.047853514552116394,-0.23930032551288605,2,5,5,3,5
all-hands/openhands-lm-32b-v0.1-ep3,0r35ikge.json,model_details,0.27390971779823303,0.2743513584136963,0.2699786424636841,2,5,5,2,5
all-hands/openhands-lm-32b-v0.1-ep3,0r35ikge.json,intended_use,0.27330631017684937,0.32076525688171387,0.22762633860111237,2,5,5,2,5
all-hands/openhands-lm-32b-v0.1-ep3,0r35ikge.json,generative_capabilities,0.1815020591020584,0.20744197070598602,0.1536085158586502,2,5,5,2,5
all-hands/openhands-lm-32b-v0.1-ep3,0r35ikge.json,safety_considerations,-0.15327484905719757,-0.03936320170760155,-0.22914065420627594,2,5,5,2,5
all-hands/openhands-lm-32b-v0.1-ep3,0r35ikge.json,training_data,0.14865486323833466,0.18084560334682465,0.11543763428926468,5,5,5,5,5
all-hands/openhands-lm-32b-v0.1-ep3,0r35ikge.json,performance_metrics,0.17328579723834991,0.2130068838596344,0.13392049074172974,2,5,5,2,5
all-hands/openhands-lm-32b-v0.1-ep3,0r35ikge.json,ethical_considerations,-0.1476491540670395,-0.03322131931781769,-0.22409045696258545,2,5,5,2,5
all-hands/openhands-lm-32b-v0.1-ep3,0r35ikge.json,caveats_recommendations,-0.16347289085388184,-0.047853514552116394,-0.23930032551288605,2,5,5,2,5
all-hands/openhands-lm-32b-v0.1-ep3,q20hwobm.json,model_details,0.31869640946388245,0.401074081659317,0.2467130571603775,5,5,5,4,5
all-hands/openhands-lm-32b-v0.1-ep3,q20hwobm.json,intended_use,0.18428729474544525,0.36892613768577576,0.05886968597769737,5,5,5,4,5
all-hands/openhands-lm-32b-v0.1-ep3,q20hwobm.json,generative_capabilities,0.15204675495624542,0.2590886652469635,0.06691814213991165,5,5,5,4,5
all-hands/openhands-lm-32b-v0.1-ep3,q20hwobm.json,safety_considerations,0.08273609727621078,0.30319055914878845,-0.04973587021231651,5,5,5,4,5
all-hands/openhands-lm-32b-v0.1-ep3,q20hwobm.json,training_data,0.14920559525489807,0.2213665097951889,0.08601474016904831,5,5,5,5,5
all-hands/openhands-lm-32b-v0.1-ep3,q20hwobm.json,performance_metrics,0.11352090537548065,0.23741216957569122,0.020240293815732002,5,5,5,4,5
all-hands/openhands-lm-32b-v0.1-ep3,q20hwobm.json,ethical_considerations,0.056567784398794174,0.37146568298339844,-0.10008742660284042,5,5,5,4,5
all-hands/openhands-lm-32b-v0.1-ep3,q20hwobm.json,caveats_recommendations,0.3004147410392761,0.3646129369735718,0.2417251616716385,5,5,5,4,5
all-hands/openhands-lm-32b-v0.1-ep3,3hxyjckt.json,model_details,0.2492906004190445,0.28867143392562866,0.21016110479831696,5,5,5,5,5
all-hands/openhands-lm-32b-v0.1-ep3,3hxyjckt.json,intended_use,0.3200475573539734,0.41813337802886963,0.2373606562614441,5,5,5,5,5
all-hands/openhands-lm-32b-v0.1-ep3,3hxyjckt.json,generative_capabilities,0.1987341344356537,0.3595213294029236,0.08360038697719574,5,5,5,5,5
all-hands/openhands-lm-32b-v0.1-ep3,3hxyjckt.json,safety_considerations,0.07779108732938766,0.31325721740722656,-0.05923265963792801,5,5,5,5,5
all-hands/openhands-lm-32b-v0.1-ep3,3hxyjckt.json,training_data,0.16892434656620026,0.21646511554718018,0.12341567128896713,5,5,5,5,5
all-hands/openhands-lm-32b-v0.1-ep3,3hxyjckt.json,performance_metrics,0.18382659554481506,0.3049395680427551,0.089847631752491,5,5,5,5,5
all-hands/openhands-lm-32b-v0.1-ep3,3hxyjckt.json,ethical_considerations,0.10134711116552353,0.2520246207714081,-0.004588351584970951,5,5,5,5,5
all-hands/openhands-lm-32b-v0.1-ep3,3hxyjckt.json,caveats_recommendations,0.3711104989051819,0.4827941060066223,0.2788149118423462,5,5,5,5,5
all-hands/openhands-lm-32b-v0.1-ep3,1elou83g.json,model_details,0.24473483860492706,0.303837388753891,0.1901329755783081,3,2,4,4,3
all-hands/openhands-lm-32b-v0.1-ep3,1elou83g.json,intended_use,0.0896441787481308,0.2406427264213562,-0.01586637832224369,3,2,4,4,3
all-hands/openhands-lm-32b-v0.1-ep3,1elou83g.json,generative_capabilities,0.14764635264873505,0.22672514617443085,0.07985746115446091,3,2,4,4,3
all-hands/openhands-lm-32b-v0.1-ep3,1elou83g.json,safety_considerations,0.09263508766889572,0.21376878023147583,0.0015241473447531462,3,2,4,4,3
all-hands/openhands-lm-32b-v0.1-ep3,1elou83g.json,training_data,0.11897546052932739,0.23185522854328156,0.031435634940862656,3,2,4,4,3
all-hands/openhands-lm-32b-v0.1-ep3,1elou83g.json,performance_metrics,-0.15327484905719757,-0.03936320170760155,-0.22914065420627594,3,2,4,4,3
all-hands/openhands-lm-32b-v0.1-ep3,1elou83g.json,ethical_considerations,0.0648735836148262,0.22515331208705902,-0.04340109974145889,3,2,4,4,3
all-hands/openhands-lm-32b-v0.1-ep3,1elou83g.json,caveats_recommendations,0.04766801744699478,0.19288641214370728,-0.05311001464724541,3,2,4,4,3
all-hands/openhands-lm-32b-v0.1-ep3,47rrbefq.json,model_details,0.1847030371427536,0.2531053125858307,0.12374649941921234,4,3,4,4,4
all-hands/openhands-lm-32b-v0.1-ep3,47rrbefq.json,intended_use,0.3232288956642151,0.4486863613128662,0.22327584028244019,4,3,4,4,4
all-hands/openhands-lm-32b-v0.1-ep3,47rrbefq.json,generative_capabilities,0.18112054467201233,0.33787888288497925,0.06869130581617355,4,3,4,4,4
all-hands/openhands-lm-32b-v0.1-ep3,47rrbefq.json,safety_considerations,0.07335539907217026,0.321868360042572,-0.06733769178390503,4,3,4,4,4
all-hands/openhands-lm-32b-v0.1-ep3,47rrbefq.json,training_data,0.1400877982378006,0.22473406791687012,0.06881425529718399,4,3,4,4,4
all-hands/openhands-lm-32b-v0.1-ep3,47rrbefq.json,performance_metrics,0.127586230635643,0.298124760389328,0.011398939415812492,4,3,4,4,4
all-hands/openhands-lm-32b-v0.1-ep3,47rrbefq.json,ethical_considerations,0.07498843222856522,0.21626077592372894,-0.025332774966955185,4,3,4,4,4
all-hands/openhands-lm-32b-v0.1-ep3,47rrbefq.json,caveats_recommendations,0.3355792462825775,0.4460563361644745,0.2446298599243164,4,3,4,4,4
all-hands/openhands-lm-32b-v0.1-ep3,56q37csu.json,model_details,0.266611784696579,0.2633620798587799,0.26633021235466003,4,4,4,3,4
all-hands/openhands-lm-32b-v0.1-ep3,56q37csu.json,intended_use,0.18494322896003723,0.27657178044319153,0.10848482698202133,4,4,4,3,4
all-hands/openhands-lm-32b-v0.1-ep3,56q37csu.json,generative_capabilities,0.18589313328266144,0.22676286101341248,0.14559248089790344,4,4,4,3,4
all-hands/openhands-lm-32b-v0.1-ep3,56q37csu.json,safety_considerations,0.07335539907217026,0.321868360042572,-0.06733769178390503,4,4,4,3,4
all-hands/openhands-lm-32b-v0.1-ep3,56q37csu.json,training_data,0.1500096172094345,0.17842333018779755,0.11995400488376617,4,4,4,3,4
all-hands/openhands-lm-32b-v0.1-ep3,56q37csu.json,performance_metrics,0.18490968644618988,0.21355465054512024,0.154704287648201,4,4,4,3,4
all-hands/openhands-lm-32b-v0.1-ep3,56q37csu.json,ethical_considerations,0.09187527745962143,0.2148035317659378,-0.00013760720321442932,4,4,4,3,4
all-hands/openhands-lm-32b-v0.1-ep3,56q37csu.json,caveats_recommendations,0.13423819839954376,0.27558615803718567,0.03130241110920906,4,4,4,3,4
Mungert/Vintern-1B-v3_5-GGUF,ytaul62c.json,model_details,0.30796539783477783,0.3138512074947357,0.2988744080066681,5,1,1,1,1
Mungert/Vintern-1B-v3_5-GGUF,ytaul62c.json,intended_use,-0.18548107147216797,-0.11117079854011536,-0.24229826033115387,5,1,1,1,1
Mungert/Vintern-1B-v3_5-GGUF,ytaul62c.json,generative_capabilities,-0.1818026453256607,-0.11298169940710068,-0.2360123246908188,5,1,1,1,1
Mungert/Vintern-1B-v3_5-GGUF,ytaul62c.json,safety_considerations,-0.1818026453256607,-0.11298169940710068,-0.2360123246908188,5,1,1,1,1
Mungert/Vintern-1B-v3_5-GGUF,ytaul62c.json,training_data,-0.1818026453256607,-0.11298169940710068,-0.2360123246908188,5,1,1,1,1
Mungert/Vintern-1B-v3_5-GGUF,ytaul62c.json,performance_metrics,-0.1818026453256607,-0.11298169940710068,-0.2360123246908188,5,1,1,1,1
Mungert/Vintern-1B-v3_5-GGUF,ytaul62c.json,ethical_considerations,-0.17884612083435059,-0.11938242614269257,-0.2281501293182373,5,1,1,1,1
Mungert/Vintern-1B-v3_5-GGUF,ytaul62c.json,caveats_recommendations,-0.19037850201129913,-0.10957249253988266,-0.2500607967376709,5,1,1,1,1
Mungert/Vintern-1B-v3_5-GGUF,f4mntfvg.json,model_details,0.3099827170372009,0.32073527574539185,0.2962537705898285,5,5,5,5,4
Mungert/Vintern-1B-v3_5-GGUF,f4mntfvg.json,intended_use,-0.18548107147216797,-0.11117079854011536,-0.24229826033115387,1,5,1,5,1
Mungert/Vintern-1B-v3_5-GGUF,f4mntfvg.json,generative_capabilities,-0.1818026453256607,-0.11298169940710068,-0.2360123246908188,1,5,1,5,1
Mungert/Vintern-1B-v3_5-GGUF,f4mntfvg.json,safety_considerations,-0.1818026453256607,-0.11298169940710068,-0.2360123246908188,1,5,1,5,1
Mungert/Vintern-1B-v3_5-GGUF,f4mntfvg.json,training_data,-0.1818026453256607,-0.11298169940710068,-0.2360123246908188,1,5,1,5,1
Mungert/Vintern-1B-v3_5-GGUF,f4mntfvg.json,performance_metrics,-0.1818026453256607,-0.11298169940710068,-0.2360123246908188,1,5,1,5,1
Mungert/Vintern-1B-v3_5-GGUF,f4mntfvg.json,ethical_considerations,-0.17884612083435059,-0.11938242614269257,-0.2281501293182373,1,5,1,5,1
Mungert/Vintern-1B-v3_5-GGUF,f4mntfvg.json,caveats_recommendations,-0.19037850201129913,-0.10957249253988266,-0.2500607967376709,1,5,1,5,1
Mungert/Vintern-1B-v3_5-GGUF,e2l4zjd5.json,model_details,0.32193827629089355,0.3937188982963562,0.2575179934501648,5,5,5,5,5
Mungert/Vintern-1B-v3_5-GGUF,e2l4zjd5.json,intended_use,0.03708088397979736,0.24134589731693268,-0.08605720847845078,5,5,5,5,5
Mungert/Vintern-1B-v3_5-GGUF,e2l4zjd5.json,generative_capabilities,0.16274401545524597,0.3106180727481842,0.0554254949092865,5,5,5,5,5
Mungert/Vintern-1B-v3_5-GGUF,e2l4zjd5.json,safety_considerations,0.032713234424591064,0.2487097829580307,-0.09395541995763779,2,4,2,3,3
Mungert/Vintern-1B-v3_5-GGUF,e2l4zjd5.json,training_data,0.25971806049346924,0.38806188106536865,0.15959478914737701,5,5,5,5,5
Mungert/Vintern-1B-v3_5-GGUF,e2l4zjd5.json,performance_metrics,0.1993536353111267,0.35994449257850647,0.08428847044706345,5,4,5,5,4
Mungert/Vintern-1B-v3_5-GGUF,e2l4zjd5.json,ethical_considerations,0.10179363191127777,0.2487124502658844,-0.0024160577449947596,4,4,5,5,4
Mungert/Vintern-1B-v3_5-GGUF,e2l4zjd5.json,caveats_recommendations,0.10783227533102036,0.23989655077457428,0.01057182066142559,4,5,4,5,5
Mungert/Vintern-1B-v3_5-GGUF,n3ksgnbh.json,model_details,0.47815632820129395,0.5910112261772156,0.38358351588249207,5,5,5,5,5
Mungert/Vintern-1B-v3_5-GGUF,n3ksgnbh.json,intended_use,0.1539171189069748,0.3557840585708618,0.02309444546699524,5,5,5,5,5
Mungert/Vintern-1B-v3_5-GGUF,n3ksgnbh.json,generative_capabilities,0.2747006118297577,0.3981110155582428,0.17706191539764404,5,5,5,5,5
Mungert/Vintern-1B-v3_5-GGUF,n3ksgnbh.json,safety_considerations,-0.1818026453256607,-0.11298169940710068,-0.2360123246908188,1,2,1,2,2
Mungert/Vintern-1B-v3_5-GGUF,n3ksgnbh.json,training_data,0.28869011998176575,0.45138999819755554,0.16904808580875397,5,5,5,5,5
Mungert/Vintern-1B-v3_5-GGUF,n3ksgnbh.json,performance_metrics,0.2933964133262634,0.3644939661026001,0.22966121137142181,5,4,5,5,4
Mungert/Vintern-1B-v3_5-GGUF,n3ksgnbh.json,ethical_considerations,-0.17884612083435059,-0.11938242614269257,-0.2281501293182373,1,2,1,2,2
Mungert/Vintern-1B-v3_5-GGUF,n3ksgnbh.json,caveats_recommendations,0.17650249600410461,0.3211648166179657,0.07024538516998291,5,5,4,5,5
Mungert/Vintern-1B-v3_5-GGUF,ds26fmr5.json,model_details,0.278088241815567,0.35802632570266724,0.2081916183233261,2,2,3,3,2
Mungert/Vintern-1B-v3_5-GGUF,ds26fmr5.json,intended_use,-0.18548107147216797,-0.11117079854011536,-0.24229826033115387,1,1,1,1,1
Mungert/Vintern-1B-v3_5-GGUF,ds26fmr5.json,generative_capabilities,0.012234656140208244,0.22847701609134674,-0.11263471841812134,2,3,2,2,2
Mungert/Vintern-1B-v3_5-GGUF,ds26fmr5.json,safety_considerations,-0.1818026453256607,-0.11298169940710068,-0.2360123246908188,1,1,1,1,1
Mungert/Vintern-1B-v3_5-GGUF,ds26fmr5.json,training_data,-0.1818026453256607,-0.11298169940710068,-0.2360123246908188,1,1,1,1,1
Mungert/Vintern-1B-v3_5-GGUF,ds26fmr5.json,performance_metrics,0.18826816976070404,0.3009822964668274,0.0989556685090065,2,2,4,3,2
Mungert/Vintern-1B-v3_5-GGUF,ds26fmr5.json,ethical_considerations,-0.17884612083435059,-0.11938242614269257,-0.2281501293182373,1,1,1,1,1
Mungert/Vintern-1B-v3_5-GGUF,ds26fmr5.json,caveats_recommendations,-0.19037850201129913,-0.10957249253988266,-0.2500607967376709,1,1,1,1,1
Mungert/Vintern-1B-v3_5-GGUF,ll1d9s9h.json,model_details,0.32119041681289673,0.39351320266723633,0.2563788592815399,4,4,4,4,4
Mungert/Vintern-1B-v3_5-GGUF,ll1d9s9h.json,intended_use,-0.18548107147216797,-0.11117079854011536,-0.24229826033115387,1,1,1,1,1
Mungert/Vintern-1B-v3_5-GGUF,ll1d9s9h.json,generative_capabilities,-0.04426876828074455,0.15120558440685272,-0.1573200225830078,1,1,1,1,2
Mungert/Vintern-1B-v3_5-GGUF,ll1d9s9h.json,safety_considerations,-0.1818026453256607,-0.11298169940710068,-0.2360123246908188,1,1,1,1,2
Mungert/Vintern-1B-v3_5-GGUF,ll1d9s9h.json,training_data,-0.1818026453256607,-0.11298169940710068,-0.2360123246908188,1,1,1,1,1
Mungert/Vintern-1B-v3_5-GGUF,ll1d9s9h.json,performance_metrics,0.18224914371967316,0.2965605854988098,0.09216564893722534,4,4,4,4,4
Mungert/Vintern-1B-v3_5-GGUF,ll1d9s9h.json,ethical_considerations,-0.17884612083435059,-0.11938242614269257,-0.2281501293182373,1,1,1,1,1
Mungert/Vintern-1B-v3_5-GGUF,ll1d9s9h.json,caveats_recommendations,0.03267555683851242,0.18163008987903595,-0.06893295049667358,4,4,4,4,3
Mungert/Vintern-1B-v3_5-GGUF,bn5elb45.json,model_details,0.30796539783477783,0.3138512074947357,0.2988744080066681,5,5,5,5,5
Mungert/Vintern-1B-v3_5-GGUF,bn5elb45.json,intended_use,0.07106886804103851,0.23178522288799286,-0.03774430975317955,3,3,3,3,3
Mungert/Vintern-1B-v3_5-GGUF,bn5elb45.json,generative_capabilities,0.06382793933153152,0.2867922782897949,-0.06787677854299545,3,3,3,3,3
Mungert/Vintern-1B-v3_5-GGUF,bn5elb45.json,safety_considerations,-0.07153912633657455,0.08208593726158142,-0.16820386052131653,2,2,2,2,2
Mungert/Vintern-1B-v3_5-GGUF,bn5elb45.json,training_data,0.1564832329750061,0.2942170202732086,0.05450241267681122,2,2,2,2,2
